record_id,state,county,census_block,provider_id,provider_name,technology_code,technology_name,max_down_mbps,max_up_mbps,consumer,business,low_income_area,rural_flag,population_served,median_income,report_date
FCC-0000213,CA,County_22,533332799,PRVDR-392,Spectrum,10,DSL,100,5,1,0,1,0,27495,38074,2024-05-15
FCC-0000214,TX,County_30,249681463,PRVDR-915,Verizon,301,5G NR,250,3,0,1,0,0,19254,51530,2023-03-20
FCC-0000215,TX,County_56,451643903,PRVDR-953,T-Mobile,70,Fixed Wireless,1000,100,1,1,0,1,46382,91711,2024-07-11
FCC-0000216,NJ,County_43,659548818,PRVDR-585,AT&T,70,Fixed Wireless,25,5,1,1,0,0,1839,129219,2024-07-02
FCC-0000217,PA,County_6,186570697,PRVDR-125,Spectrum,10,DSL,25,3,1,1,0,0,36793,122494,2023-09-18
FCC-0000218,GA,County_52,987550999,PRVDR-735,AT&T,301,5G NR,1000,3,0,0,1,0,22068,34310,2023-02-23
FCC-0000219,NY,County_30,564493238,PRVDR-497,AT&T,10,DSL,500,10,1,1,0,0,32985,120038,2023-03-06
FCC-0000220,VA,County_56,236452130,PRVDR-516,T-Mobile,50,Fiber,25,25,0,1,0,1,41929,66812,2023-09-25
FCC-0000221,WA,County_32,458049630,PRVDR-227,Verizon,300,LTE,25,3,1,0,0,0,29926,72025,2024-05-04
FCC-0000222,TX,County_61,885533661,PRVDR-487,Verizon,300,LTE,500,100,0,0,1,1,20679,44287,2024-01-07
FCC-0000223,TX,County_40,968082831,PRVDR-427,Verizon,50,Fiber,500,50,0,1,0,0,6230,80310,2024-09-19
FCC-0000224,NJ,County_52,709020538,PRVDR-661,Spectrum,40,Cable,1000,25,0,1,0,1,1880,81558,2023-04-20
FCC-0000225,OH,County_90,986866090,PRVDR-464,Verizon,70,Fixed Wireless,250,100,1,1,0,1,25772,135566,2023-06-03
FCC-0000226,TX,County_60,618221581,PRVDR-365,Optimum,300,LTE,250,100,0,0,0,0,22032,145081,2024-08-09
FCC-0000227,NY,County_92,379529195,PRVDR-302,T-Mobile,70,Fixed Wireless,100,25,1,0,0,0,37206,60361,2023-07-17
FCC-0000228,TX,County_3,767843068,PRVDR-585,AT&T,300,LTE,1000,5,1,1,1,0,21070,31854,2024-02-12
FCC-0000229,TX,County_72,359753158,PRVDR-866,Spectrum,50,Fiber,25,3,1,0,1,0,3188,43615,2024-05-30
FCC-0000230,AZ,County_94,155803361,PRVDR-316,AT&T,70,Fixed Wireless,500,25,1,1,1,1,27372,49136,2024-09-17
FCC-0000231,CA,County_83,687779676,PRVDR-460,Optimum,10,DSL,500,50,1,1,0,1,11646,145949,2024-05-17
FCC-0000232,CA,County_44,760432749,PRVDR-158,T-Mobile,301,5G NR,1000,3,0,1,0,1,33757,129531,2023-03-22
FCC-0000233,PA,County_82,461436561,PRVDR-843,Verizon,50,Fiber,50,25,0,1,0,0,45303,58584,2023-04-29
FCC-0000234,MI,County_6,507291607,PRVDR-694,AT&T,10,DSL,1000,100,0,0,0,1,32318,100276,2023-10-29
FCC-0000235,WA,County_92,329814531,PRVDR-602,Verizon,40,Cable,1000,3,1,1,0,0,36302,145236,2023-10-08
FCC-0000236,CA,County_24,280705598,PRVDR-201,Spectrum,301,5G NR,100,10,1,0,0,0,20247,96982,2023-12-12
FCC-0000237,FL,County_51,830919189,PRVDR-473,Spectrum,70,Fixed Wireless,500,10,1,1,0,0,12196,62084,2023-12-27
FCC-0000238,NY,County_7,854578921,PRVDR-341,Spectrum,300,LTE,25,10,0,1,0,1,35887,136048,2023-03-18
FCC-0000239,MI,County_2,448086425,PRVDR-522,Spectrum,300,LTE,25,3,1,0,0,1,37322,99427,2024-12-15
FCC-0000240,NC,County_57,809794389,PRVDR-619,Verizon,300,LTE,50,100,1,1,0,1,18475,124991,2024-02-01
FCC-0000241,PA,County_52,923233808,PRVDR-920,Spectrum,70,Fixed Wireless,250,50,0,0,1,0,3211,40671,2023-01-17
FCC-0000242,CA,County_46,993394436,PRVDR-312,T-Mobile,301,5G NR,25,25,0,0,0,0,41716,92293,2023-11-19
FCC-0000243,MI,County_12,407239246,PRVDR-825,Verizon,50,Fiber,1000,25,0,1,0,1,39206,141994,2024-10-04
FCC-0000244,NY,County_29,193737381,PRVDR-855,AT&T,300,LTE,1000,10,0,1,1,1,33728,30992,2023-04-15
FCC-0000245,NC,County_64,931920997,PRVDR-392,T-Mobile,50,Fiber,500,50,1,1,0,1,35703,115714,2023-02-18
FCC-0000246,MI,County_28,690575133,PRVDR-627,Optimum,300,LTE,100,5,0,1,0,1,32707,122013,2024-11-06
FCC-0000247,WA,County_23,197716146,PRVDR-754,AT&T,70,Fixed Wireless,25,50,1,1,0,0,8302,97913,2023-08-13
FCC-0000248,NC,County_60,772488434,PRVDR-379,Verizon,40,Cable,50,3,0,1,0,0,2283,66258,2023-10-31
FCC-0000249,IL,County_77,774976782,PRVDR-734,Verizon,50,Fiber,250,25,1,1,0,1,24279,112184,2024-01-31
FCC-0000250,FL,County_61,371159490,PRVDR-607,Spectrum,70,Fixed Wireless,250,100,1,0,0,1,25612,125777,2023-07-13
FCC-0000251,AZ,County_3,917810563,PRVDR-511,AT&T,300,LTE,100,5,1,1,1,0,22906,43224,2023-06-04
FCC-0000252,NY,County_64,492195442,PRVDR-509,AT&T,70,Fixed Wireless,500,5,1,1,0,0,25634,129851,2024-05-05
FCC-0000253,WA,County_12,707557418,PRVDR-786,Spectrum,300,LTE,1000,100,0,0,0,1,6904,145007,2023-07-22
FCC-0000254,TX,County_70,972884513,PRVDR-765,Spectrum,70,Fixed Wireless,250,3,1,0,1,0,6249,26800,2023-07-14
FCC-0000255,NY,County_38,140627629,PRVDR-660,Verizon,10,DSL,100,25,1,0,0,1,37833,129494,2024-03-11
FCC-0000256,MI,County_16,495095596,PRVDR-817,Verizon,40,Cable,1000,5,1,1,0,0,16111,75075,2024-07-28
FCC-0000257,MI,County_41,443598066,PRVDR-164,AT&T,50,Fiber,50,3,0,1,0,0,33223,147950,2024-11-15
FCC-0000258,NJ,County_66,651425269,PRVDR-704,AT&T,50,Fiber,1000,3,1,1,0,1,45246,85490,2024-09-12
FCC-0000259,MA,County_38,480833049,PRVDR-888,AT&T,40,Cable,50,5,0,1,0,0,26510,71085,2024-09-20
FCC-0000260,WA,County_93,674422127,PRVDR-599,Optimum,50,Fiber,250,5,0,0,0,0,31988,120091,2024-05-26
FCC-0000261,CA,County_18,286394183,PRVDR-609,Verizon,300,LTE,500,3,0,1,1,1,45033,40281,2023-09-01
FCC-0000262,VA,County_78,703740883,PRVDR-994,Optimum,301,5G NR,25,5,0,1,1,0,14593,44559,2024-10-21
FCC-0000263,CA,County_64,683579985,PRVDR-569,T-Mobile,50,Fiber,250,5,0,0,0,1,5286,85966,2024-10-22
FCC-0000264,IL,County_93,166603102,PRVDR-638,Spectrum,10,DSL,1000,3,0,0,0,0,18808,76314,2024-11-13
FCC-0000265,AZ,County_88,901245164,PRVDR-257,T-Mobile,301,5G NR,50,100,0,0,0,0,16776,68000,2024-07-25
FCC-0000266,VA,County_62,497098604,PRVDR-438,Verizon,40,Cable,250,10,0,1,0,0,2777,134335,2023-06-24
FCC-0000267,CA,County_26,727171559,PRVDR-206,Optimum,301,5G NR,25,5,0,1,0,0,3988,143553,2024-02-20
FCC-0000268,AZ,County_6,945625835,PRVDR-614,T-Mobile,301,5G NR,50,25,1,1,0,0,31839,101960,2023-10-09
FCC-0000269,NC,County_79,933574204,PRVDR-341,Spectrum,50,Fiber,25,100,1,0,0,0,10648,118491,2024-05-13
FCC-0000270,GA,County_22,152174064,PRVDR-743,Optimum,301,5G NR,1000,5,0,0,0,1,40304,147710,2023-07-08
FCC-0000271,VA,County_20,870834194,PRVDR-205,Spectrum,301,5G NR,250,25,0,1,0,0,48984,84332,2023-06-27
FCC-0000272,NY,County_72,784276570,PRVDR-777,Spectrum,10,DSL,25,25,1,0,0,1,34881,58751,2024-10-11
FCC-0000273,VA,County_32,643502059,PRVDR-332,AT&T,50,Fiber,100,25,1,1,0,1,28934,69619,2023-12-24
FCC-0000274,AZ,County_24,753117589,PRVDR-504,AT&T,50,Fiber,250,3,1,0,0,1,33572,140103,2024-01-23
FCC-0000275,CA,County_45,804451526,PRVDR-346,T-Mobile,70,Fixed Wireless,500,10,1,0,0,1,46831,86968,2023-05-24
FCC-0000276,PA,County_88,225711766,PRVDR-364,T-Mobile,40,Cable,500,5,1,0,0,0,11924,90822,2024-02-08
FCC-0000277,OH,County_6,707037503,PRVDR-652,AT&T,50,Fiber,250,50,1,0,0,1,3516,82981,2024-11-09
FCC-0000278,NY,County_48,617315378,PRVDR-461,T-Mobile,10,DSL,1000,100,0,1,0,1,41388,128934,2024-10-07
FCC-0000279,NC,County_5,327408119,PRVDR-907,Verizon,10,DSL,50,5,0,0,1,0,16925,34281,2024-07-13
FCC-0000280,NY,County_48,873921114,PRVDR-173,Optimum,70,Fixed Wireless,250,50,1,0,1,0,30792,33985,2024-10-03
FCC-0000281,TX,County_53,558400489,PRVDR-978,Verizon,70,Fixed Wireless,100,25,0,1,0,1,43659,126194,2024-03-24
FCC-0000282,WA,County_58,346273781,PRVDR-238,T-Mobile,10,DSL,50,25,1,0,0,0,20232,138603,2024-09-10
FCC-0000283,NC,County_82,678121518,PRVDR-496,Spectrum,70,Fixed Wireless,1000,10,1,1,0,0,3578,100861,2024-08-08
FCC-0000284,OH,County_50,839260092,PRVDR-560,AT&T,300,LTE,50,25,0,0,1,1,26258,25774,2024-10-20
FCC-0000285,MA,County_66,184431493,PRVDR-576,Optimum,70,Fixed Wireless,500,3,0,0,0,1,8816,124577,2023-11-24
FCC-0000286,WA,County_76,297683083,PRVDR-921,AT&T,301,5G NR,100,25,1,1,0,0,1616,106655,2023-05-15
FCC-0000287,IL,County_19,805676287,PRVDR-609,Optimum,10,DSL,100,5,0,0,0,1,49623,98676,2023-01-07
FCC-0000288,VA,County_63,891247426,PRVDR-585,T-Mobile,301,5G NR,500,3,1,1,1,1,29786,30070,2023-05-31
FCC-0000289,VA,County_24,436099097,PRVDR-672,Optimum,40,Cable,50,25,0,1,0,0,32036,88463,2023-08-11
FCC-0000290,VA,County_54,323449045,PRVDR-123,AT&T,50,Fiber,250,25,1,0,0,1,14602,74612,2023-06-30
FCC-0000291,FL,County_55,538916682,PRVDR-855,AT&T,50,Fiber,1000,3,0,0,0,0,935,127795,2023-02-23
FCC-0000292,TX,County_64,325797170,PRVDR-880,Optimum,10,DSL,100,25,1,1,1,1,19604,44215,2023-01-26
FCC-0000293,GA,County_68,347775689,PRVDR-801,T-Mobile,40,Cable,500,5,1,0,0,1,23905,103196,2023-05-13
FCC-0000294,CA,County_19,653227957,PRVDR-222,T-Mobile,301,5G NR,500,10,1,1,0,0,31332,55665,2024-06-09
FCC-0000295,MA,County_48,919642429,PRVDR-334,T-Mobile,301,5G NR,250,100,1,1,1,0,4125,48679,2023-10-29
FCC-0000296,MA,County_61,240733662,PRVDR-225,Verizon,40,Cable,25,100,1,1,0,1,32331,59414,2024-04-27
FCC-0000297,TX,County_7,844513029,PRVDR-431,T-Mobile,40,Cable,100,10,1,0,1,1,14390,27521,2024-06-13
FCC-0000298,GA,County_55,527652579,PRVDR-445,Optimum,70,Fixed Wireless,1000,5,1,0,0,1,2645,78290,2024-12-13
FCC-0000299,OH,County_28,799564202,PRVDR-705,Optimum,70,Fixed Wireless,25,50,0,0,0,1,42097,149593,2024-06-29
FCC-0000300,PA,County_62,570173066,PRVDR-523,T-Mobile,70,Fixed Wireless,250,3,0,1,0,1,624,140821,2023-02-13
FCC-0000301,NJ,County_94,382568684,PRVDR-572,Optimum,70,Fixed Wireless,250,10,1,1,0,1,27504,77440,2024-03-08
FCC-0000302,WA,County_64,289108157,PRVDR-438,AT&T,301,5G NR,100,100,1,0,0,1,49058,146709,2024-02-01
FCC-0000303,NJ,County_74,314287636,PRVDR-923,Verizon,40,Cable,50,3,0,0,0,0,18909,81157,2023-08-26
FCC-0000304,MA,County_63,476137260,PRVDR-414,T-Mobile,300,LTE,500,5,0,0,0,0,43437,145150,2023-07-21
FCC-0000305,FL,County_54,877277006,PRVDR-391,T-Mobile,70,Fixed Wireless,50,3,0,0,0,1,21580,53637,2024-12-29
FCC-0000306,GA,County_51,583214192,PRVDR-518,T-Mobile,40,Cable,25,10,0,1,0,1,14024,66344,2023-10-16
FCC-0000307,NJ,County_45,863402362,PRVDR-983,Optimum,70,Fixed Wireless,100,3,1,1,1,1,40289,48815,2024-03-01
FCC-0000308,CA,County_24,228329348,PRVDR-777,T-Mobile,10,DSL,25,5,1,1,1,0,23150,30159,2023-02-18
FCC-0000309,WA,County_67,210324455,PRVDR-969,Verizon,300,LTE,500,100,0,0,0,0,36214,113036,2023-07-20
FCC-0000310,NY,County_24,107886594,PRVDR-428,Optimum,300,LTE,50,5,1,1,0,0,1124,72439,2024-01-18
FCC-0000311,PA,County_9,724987649,PRVDR-185,Optimum,50,Fiber,500,10,0,1,0,1,36243,123389,2023-07-17
FCC-0000312,VA,County_51,193686243,PRVDR-113,Spectrum,40,Cable,50,3,1,0,0,0,44623,96293,2024-12-06
FCC-0000313,CA,County_86,237862525,PRVDR-764,Optimum,10,DSL,500,100,1,1,0,1,34965,110022,2024-09-09
FCC-0000314,MI,County_48,714567702,PRVDR-425,Spectrum,301,5G NR,500,3,0,0,0,0,11960,58056,2023-09-07
FCC-0000315,IL,County_96,781811487,PRVDR-549,Spectrum,70,Fixed Wireless,1000,5,0,1,1,1,45486,46311,2023-11-29
FCC-0000316,MI,County_77,764989996,PRVDR-779,Optimum,10,DSL,100,25,0,1,0,0,17096,83058,2024-10-16
FCC-0000317,IL,County_1,672960451,PRVDR-794,Verizon,300,LTE,100,5,0,0,0,0,25844,62699,2024-06-03
FCC-0000318,IL,County_67,554764304,PRVDR-670,Verizon,70,Fixed Wireless,50,5,1,1,0,0,16008,62626,2024-09-29
FCC-0000319,WA,County_98,943541335,PRVDR-811,AT&T,50,Fiber,250,3,1,0,0,0,23486,61033,2023-12-01
FCC-0000320,NY,County_65,647952861,PRVDR-604,Spectrum,70,Fixed Wireless,50,50,1,1,0,0,42682,134289,2023-06-12
FCC-0000321,TX,County_44,201381333,PRVDR-488,Optimum,300,LTE,50,10,0,0,0,1,11038,61153,2024-12-16
FCC-0000322,TX,County_74,394652027,PRVDR-558,AT&T,10,DSL,25,50,0,0,0,1,6356,76062,2024-03-22
FCC-0000323,WA,County_6,151852171,PRVDR-488,Spectrum,10,DSL,500,25,0,0,0,1,34645,69645,2024-05-25
FCC-0000324,IL,County_2,752338763,PRVDR-911,T-Mobile,50,Fiber,250,10,0,1,0,1,16236,103803,2024-07-02
FCC-0000325,WA,County_30,905154334,PRVDR-662,T-Mobile,70,Fixed Wireless,500,50,1,0,1,0,21663,42737,2023-03-30
FCC-0000326,FL,County_33,488852497,PRVDR-148,AT&T,301,5G NR,50,5,1,1,0,0,8370,101358,2023-02-28
FCC-0000327,TX,County_38,863955067,PRVDR-698,Spectrum,300,LTE,25,50,1,1,0,0,32633,80560,2023-09-29
FCC-0000328,NY,County_34,796740966,PRVDR-732,Optimum,300,LTE,250,100,1,0,0,1,23717,51092,2023-02-27
FCC-0000329,IL,County_41,209277877,PRVDR-311,Verizon,301,5G NR,25,25,0,1,0,0,31149,140447,2024-12-28
FCC-0000330,CA,County_9,893945809,PRVDR-230,Optimum,40,Cable,500,10,1,1,0,0,43551,141100,2023-10-08
FCC-0000331,TX,County_79,494381241,PRVDR-548,Verizon,40,Cable,100,3,1,0,0,1,42494,98012,2024-07-05
FCC-0000332,OH,County_5,205227748,PRVDR-682,T-Mobile,300,LTE,500,5,1,1,0,0,5435,119226,2024-02-16
FCC-0000333,TX,County_99,771528222,PRVDR-142,Spectrum,301,5G NR,50,50,0,0,1,1,494,32387,2023-03-21
FCC-0000334,GA,County_85,971643788,PRVDR-369,Spectrum,10,DSL,100,100,1,0,0,1,24387,98374,2024-11-12
FCC-0000335,TX,County_1,257613957,PRVDR-326,Spectrum,300,LTE,250,25,1,0,0,0,807,99839,2024-05-28
FCC-0000336,PA,County_41,693802316,PRVDR-641,Verizon,10,DSL,100,50,1,0,0,0,5033,93786,2024-05-30
FCC-0000337,MI,County_95,253057420,PRVDR-405,Optimum,40,Cable,500,100,0,1,1,1,26530,41656,2023-07-14
FCC-0000338,IL,County_98,595138584,PRVDR-771,T-Mobile,40,Cable,50,50,0,0,0,0,47589,119038,2023-08-15
FCC-0000339,CA,County_69,422410595,PRVDR-816,Spectrum,10,DSL,50,10,1,0,1,1,22128,41876,2023-02-23
FCC-0000340,WA,County_75,315165446,PRVDR-523,Verizon,50,Fiber,1000,10,1,0,0,0,5862,94070,2023-01-06
FCC-0000341,FL,County_49,905971005,PRVDR-192,AT&T,301,5G NR,25,5,1,0,0,1,6215,54788,2023-11-04
FCC-0000342,VA,County_37,755233932,PRVDR-673,Verizon,50,Fiber,500,50,0,0,1,1,15874,43085,2023-07-04
FCC-0000343,PA,County_38,251959576,PRVDR-824,T-Mobile,301,5G NR,50,50,1,1,0,0,35959,79361,2023-03-28
FCC-0000344,OH,County_67,670707114,PRVDR-308,T-Mobile,10,DSL,100,50,0,1,0,1,44941,144792,2024-08-24
FCC-0000345,NY,County_68,307636576,PRVDR-106,T-Mobile,70,Fixed Wireless,50,100,0,0,0,0,36458,74813,2023-01-14
FCC-0000346,TX,County_30,446103099,PRVDR-458,Verizon,10,DSL,50,100,1,0,0,0,33218,121320,2024-04-03
FCC-0000347,WA,County_7,431539603,PRVDR-347,Spectrum,70,Fixed Wireless,50,10,1,0,0,1,14501,128395,2024-03-03
FCC-0000348,GA,County_33,335499101,PRVDR-269,T-Mobile,50,Fiber,500,100,1,1,0,0,22007,92747,2023-07-11
FCC-0000349,NY,County_60,681880710,PRVDR-233,Optimum,301,5G NR,50,10,0,1,0,0,41460,105753,2023-06-16
FCC-0000350,VA,County_86,594738204,PRVDR-334,AT&T,300,LTE,1000,25,0,1,0,0,13409,68340,2023-04-21
FCC-0000351,NC,County_66,917982827,PRVDR-719,T-Mobile,10,DSL,25,10,0,0,0,1,10271,86449,2024-07-23
FCC-0000352,GA,County_94,747402161,PRVDR-157,AT&T,10,DSL,25,100,1,0,0,1,49999,77498,2023-11-21
FCC-0000353,IL,County_86,752247521,PRVDR-457,T-Mobile,301,5G NR,500,3,1,1,0,1,18470,70087,2023-11-11
FCC-0000354,MA,County_53,356297168,PRVDR-850,Optimum,10,DSL,50,50,0,1,0,0,15957,73565,2024-05-29
FCC-0000355,CA,County_77,214347987,PRVDR-279,T-Mobile,70,Fixed Wireless,50,100,0,0,1,1,39899,48534,2024-11-17
FCC-0000356,NC,County_86,504304109,PRVDR-465,AT&T,301,5G NR,100,50,0,1,0,1,35191,56276,2023-05-10
FCC-0000357,GA,County_71,140978740,PRVDR-262,Optimum,50,Fiber,25,5,0,0,0,0,6328,131979,2024-09-13
FCC-0000358,GA,County_46,135577759,PRVDR-278,Verizon,300,LTE,25,100,0,0,1,1,4134,36952,2024-01-07
FCC-0000359,TX,County_91,920867130,PRVDR-789,Verizon,70,Fixed Wireless,50,25,0,0,0,1,2152,126948,2023-11-20
FCC-0000360,AZ,County_96,710773793,PRVDR-815,Optimum,300,LTE,250,3,0,1,0,1,1230,114420,2024-10-16
FCC-0000361,NC,County_31,344336739,PRVDR-755,T-Mobile,70,Fixed Wireless,50,10,0,1,0,1,11449,94610,2023-02-14
FCC-0000362,WA,County_18,229930244,PRVDR-371,Spectrum,301,5G NR,100,100,1,1,1,0,46267,42143,2024-03-07
FCC-0000363,NC,County_38,832372459,PRVDR-337,Spectrum,70,Fixed Wireless,100,3,0,0,0,0,44761,55383,2023-12-04
FCC-0000364,CA,County_20,898869631,PRVDR-623,T-Mobile,40,Cable,1000,25,0,0,0,0,42279,104619,2024-07-12
FCC-0000365,GA,County_62,229601089,PRVDR-997,Optimum,70,Fixed Wireless,25,25,1,0,0,1,43400,131790,2024-02-07
FCC-0000366,CA,County_63,701818653,PRVDR-413,Optimum,70,Fixed Wireless,500,3,0,0,0,1,20927,94477,2024-03-16
FCC-0000367,PA,County_2,794175746,PRVDR-171,Optimum,10,DSL,50,25,0,0,0,1,35184,80081,2023-04-26
FCC-0000368,VA,County_97,780792781,PRVDR-936,AT&T,70,Fixed Wireless,500,25,1,0,0,1,3379,68793,2023-11-25
FCC-0000369,WA,County_91,294710085,PRVDR-649,Verizon,10,DSL,50,3,1,1,1,1,44591,47979,2023-04-10
FCC-0000370,NC,County_85,450465806,PRVDR-428,Optimum,301,5G NR,50,5,1,1,0,0,11945,57135,2023-05-04
FCC-0000371,OH,County_63,530708620,PRVDR-172,Optimum,70,Fixed Wireless,1000,100,0,0,1,0,2783,44551,2024-06-01
FCC-0000372,MA,County_77,207812122,PRVDR-932,AT&T,301,5G NR,1000,25,0,0,0,0,37783,105516,2024-06-19
FCC-0000373,FL,County_56,230406892,PRVDR-170,T-Mobile,40,Cable,250,5,1,1,0,0,9311,76540,2024-01-27
FCC-0000374,MI,County_54,652513133,PRVDR-781,Verizon,10,DSL,100,100,0,0,0,1,47118,73072,2024-09-01
FCC-0000375,NY,County_34,690256765,PRVDR-517,T-Mobile,301,5G NR,500,10,1,0,0,1,5651,69411,2023-06-17
FCC-0000376,NY,County_89,743661435,PRVDR-773,Spectrum,301,5G NR,250,3,1,0,1,0,19632,33389,2023-05-19
FCC-0000377,MI,County_76,963950535,PRVDR-963,Verizon,50,Fiber,500,100,0,0,0,1,41189,99389,2023-04-25
FCC-0000378,MI,County_85,436963179,PRVDR-901,AT&T,300,LTE,1000,100,1,1,0,0,35739,125609,2024-02-21
FCC-0000379,TX,County_14,889001183,PRVDR-140,AT&T,300,LTE,50,5,1,1,0,0,34215,141431,2024-11-20
FCC-0000380,NY,County_71,820178080,PRVDR-958,AT&T,40,Cable,1000,25,1,1,0,1,41050,100186,2023-12-05
FCC-0000381,MI,County_3,442891720,PRVDR-405,AT&T,10,DSL,1000,100,0,0,0,0,26217,52987,2023-03-25
FCC-0000382,VA,County_64,169973469,PRVDR-847,T-Mobile,50,Fiber,25,50,0,1,0,0,11973,73819,2024-06-02
FCC-0000383,AZ,County_77,554177984,PRVDR-164,AT&T,70,Fixed Wireless,1000,25,0,0,1,0,33394,36454,2023-04-03
FCC-0000384,TX,County_59,874817210,PRVDR-300,T-Mobile,40,Cable,250,100,0,1,1,1,13264,26274,2024-06-02
FCC-0000385,MA,County_22,160310420,PRVDR-248,Spectrum,40,Cable,250,3,0,0,0,1,19999,112399,2023-12-30
FCC-0000386,IL,County_41,958382412,PRVDR-864,AT&T,70,Fixed Wireless,50,5,1,0,0,0,35229,79121,2023-09-27
FCC-0000387,PA,County_47,574690652,PRVDR-156,AT&T,301,5G NR,25,10,1,1,0,1,29199,61214,2024-09-16
FCC-0000388,GA,County_18,926207597,PRVDR-601,Verizon,40,Cable,100,25,1,0,0,1,36550,135614,2023-11-09
FCC-0000389,GA,County_56,911768152,PRVDR-515,Optimum,10,DSL,25,10,0,0,0,1,44654,92987,2024-11-19
FCC-0000390,NC,County_26,222985321,PRVDR-591,Optimum,300,LTE,50,50,0,1,1,0,37622,46545,2024-04-11
FCC-0000391,FL,County_5,195234120,PRVDR-743,T-Mobile,301,5G NR,500,25,1,0,0,0,9397,52999,2023-06-05
FCC-0000392,MI,County_61,818162876,PRVDR-561,Optimum,10,DSL,250,3,0,0,0,1,37192,104787,2024-03-06
FCC-0000393,VA,County_100,949177426,PRVDR-309,Verizon,50,Fiber,50,10,0,0,0,1,13507,121906,2023-07-28
FCC-0000394,OH,County_69,772138211,PRVDR-796,Spectrum,10,DSL,100,100,0,0,0,0,9408,95038,2023-05-10
FCC-0000395,VA,County_5,403987969,PRVDR-127,Spectrum,50,Fiber,250,5,1,0,1,0,37860,26776,2024-04-11
FCC-0000396,OH,County_93,492998282,PRVDR-979,AT&T,50,Fiber,100,50,1,1,1,0,40185,41506,2023-06-06
FCC-0000397,MI,County_49,687062342,PRVDR-207,Spectrum,40,Cable,25,5,0,0,0,0,38135,85790,2023-08-15
FCC-0000398,TX,County_36,446012645,PRVDR-229,Spectrum,300,LTE,50,100,0,0,0,0,40828,92527,2024-11-20
FCC-0000399,AZ,County_34,785171442,PRVDR-570,Spectrum,300,LTE,25,25,1,1,0,1,40507,127864,2023-05-09
FCC-0000400,MA,County_83,996211273,PRVDR-606,Verizon,40,Cable,500,25,1,0,0,0,12024,128710,2023-08-02
FCC-0000401,TX,County_85,931597823,PRVDR-586,AT&T,50,Fiber,25,10,1,1,0,0,11557,114781,2024-10-08
FCC-0000402,IL,County_84,607715430,PRVDR-590,Optimum,70,Fixed Wireless,500,5,0,1,1,0,5777,39809,2024-05-06
FCC-0000403,MA,County_94,186958430,PRVDR-382,AT&T,70,Fixed Wireless,1000,50,0,0,0,0,29442,85536,2023-10-06
FCC-0000404,PA,County_11,751145685,PRVDR-708,Optimum,10,DSL,250,50,1,0,0,0,29778,123641,2024-06-23
FCC-0000405,GA,County_16,223837551,PRVDR-948,Verizon,10,DSL,100,100,1,0,1,1,7802,46260,2024-03-02
FCC-0000406,TX,County_100,604618252,PRVDR-304,Spectrum,40,Cable,50,5,0,1,0,1,32182,115240,2023-09-15
FCC-0000407,OH,County_7,732820717,PRVDR-519,Verizon,70,Fixed Wireless,500,50,1,1,0,0,33297,145426,2023-03-23
FCC-0000408,TX,County_52,343754783,PRVDR-953,Verizon,70,Fixed Wireless,50,25,1,0,0,1,23650,130191,2023-11-04
FCC-0000409,NC,County_13,804319935,PRVDR-409,Verizon,40,Cable,250,5,0,1,1,0,29150,48446,2023-03-10
FCC-0000410,TX,County_29,677552516,PRVDR-995,AT&T,50,Fiber,100,50,1,0,0,0,34679,86619,2023-06-21
FCC-0000411,OH,County_91,624285970,PRVDR-596,Spectrum,40,Cable,500,100,0,1,0,0,32140,63357,2023-09-19
FCC-0000412,NJ,County_7,756614784,PRVDR-776,Optimum,70,Fixed Wireless,250,25,0,1,0,0,9136,84434,2023-06-29
FCC-0000413,WA,County_24,553485571,PRVDR-251,T-Mobile,10,DSL,250,3,0,0,1,1,11304,43112,2023-03-05
FCC-0000414,MA,County_95,412729043,PRVDR-978,Spectrum,300,LTE,100,3,1,1,1,0,1580,26186,2023-11-11
FCC-0000415,AZ,County_72,853288171,PRVDR-657,AT&T,40,Cable,100,3,0,1,0,1,10317,116640,2024-09-12
FCC-0000416,MA,County_17,480577212,PRVDR-178,T-Mobile,300,LTE,100,3,0,1,0,0,35549,148949,2024-05-12
FCC-0000417,VA,County_42,354683449,PRVDR-883,T-Mobile,10,DSL,500,3,0,1,0,1,28677,53510,2023-09-13
FCC-0000418,OH,County_78,257884085,PRVDR-764,AT&T,70,Fixed Wireless,500,5,1,0,1,0,39684,32371,2023-09-19
FCC-0000419,CA,County_11,544382122,PRVDR-621,Spectrum,301,5G NR,50,3,0,0,0,0,14421,137537,2024-02-25
FCC-0000420,GA,County_88,756588716,PRVDR-160,Verizon,40,Cable,100,5,0,1,0,1,1352,55882,2023-05-30
FCC-0000421,GA,County_95,421316381,PRVDR-520,Verizon,70,Fixed Wireless,100,25,1,1,0,0,22481,53275,2023-05-03
FCC-0000422,CA,County_33,923326182,PRVDR-386,Spectrum,70,Fixed Wireless,25,3,0,0,0,0,30515,87939,2023-03-06
FCC-0000423,VA,County_96,557755311,PRVDR-675,Verizon,40,Cable,500,25,1,1,1,1,44081,35892,2024-06-14
FCC-0000424,CA,County_25,429221246,PRVDR-919,Verizon,10,DSL,1000,5,0,1,0,1,48374,82684,2024-03-04
FCC-0000425,CA,County_34,171714849,PRVDR-130,AT&T,50,Fiber,500,50,0,1,0,0,5836,86792,2024-09-26
