reading_id,sensor_id,sensor_type,zone,latitude,longitude,timestamp,temperature_c,humidity_pct,traffic_count,pedestrian_count,energy_kwh,water_liters,air_quality_index,noise_db,parking_occupancy_pct,battery_pct,signal_strength_dbm,anomaly_flag,data_quality_score
IOT-0000154,SENS-0137,parking,Green,40.802285,-73.996606,2024-02-15 04:32:17,33.11,26.5,29,155,49.954,344.6,33,98.0,5.9,34.3,-108,0,0.81
IOT-0000155,SENS-0402,traffic,Commercial,40.564738,-74.086501,2023-10-28 16:15:14,20.06,83.7,137,,46.7,578.0,48,43.8,7.5,53.6,-88,0,0.68
IOT-0000156,SENS-0390,pedestrian,Mixed Use,40.502552,-74.17615,2023-07-04 10:30:15,20.22,64.9,111,,43.025,503.7,120,97.5,22.1,9.0,-108,0,0.66
IOT-0000157,SENS-0058,air_quality,Restricted,40.800969,-73.96734,2023-01-04 11:45:44,22.25,27.2,344,140,42.897,712.7,133,105.4,79.7,24.6,-43,0,0.72
IOT-0000158,SENS-0192,parking,Mixed Use,40.597915,-73.950938,2024-04-25 04:48:04,18.95,40.4,53,83,11.448,925.5,65,67.7,,78.8,-79,0,0.84
IOT-0000159,SENS-0080,water,Government,40.543461,-73.835589,2023-05-30 12:12:39,18.63,56.6,180,119,3.206,751.0,34,,65.0,33.5,-69,0,0.95
IOT-0000160,SENS-0488,parking,Transit,40.725204,-74.154871,2024-11-04 12:39:06,25.0,57.6,427,34,48.195,187.1,17,99.9,44.1,45.1,-87,0,0.89
IOT-0000161,SENS-0264,pedestrian,Green,40.525374,-73.872002,2024-08-13 06:48:26,11.65,67.1,255,32,4.186,768.2,268,90.7,91.4,65.2,-53,1,0.87
IOT-0000162,SENS-0375,noise,Government,40.759952,-73.823195,2024-07-29 19:36:52,21.89,36.4,248,177,35.824,,87,74.6,28.3,71.3,-110,0,0.87
IOT-0000163,SENS-0100,temperature,Mixed Use,40.642471,-73.975739,2023-01-15 03:03:35,9.86,,269,47,43.273,,73,30.7,27.1,19.6,-42,0,0.98
IOT-0000164,SENS-0409,air_quality,Mixed Use,40.724416,-73.838016,2024-07-08 07:10:15,25.75,57.2,30,150,2.186,635.8,284,76.2,3.0,9.0,-46,1,0.94
IOT-0000165,SENS-0083,traffic,Restricted,40.531591,-74.029516,2023-07-22 10:06:45,16.06,37.8,203,153,8.737,,69,71.3,46.1,74.7,-90,0,0.73
IOT-0000166,SENS-0219,noise,Transit,40.629648,-73.830358,2023-01-21 03:33:33,10.82,36.3,342,183,3.537,43.7,16,68.1,7.2,37.9,-40,0,0.9
IOT-0000167,SENS-0437,temperature,Industrial,40.789849,-74.122044,2023-07-05 08:53:59,21.99,79.0,374,110,38.373,753.3,210,103.5,10.4,7.0,-102,1,0.73
IOT-0000168,SENS-0215,noise,Government,40.755091,-74.201127,2023-01-29 02:11:38,11.79,31.8,337,121,2.586,931.5,257,35.0,55.6,71.1,-87,1,0.76
IOT-0000169,SENS-0321,pedestrian,Residential,40.662098,-73.912935,2023-11-11 06:45:58,,41.0,18,172,7.379,683.5,247,105.9,5.4,74.0,-47,1,0.85
IOT-0000170,SENS-0202,temperature,Industrial,40.825779,-73.908773,2023-10-30 20:07:33,8.88,67.9,340,98,40.394,791.2,218,98.8,78.2,72.5,-56,1,0.69
IOT-0000171,SENS-0059,traffic,Government,40.606467,-74.09602,2023-05-09 14:05:55,29.28,67.2,397,116,26.897,197.7,193,33.5,43.6,64.8,-54,0,0.66
IOT-0000172,SENS-0304,energy,Transit,40.566598,-73.885529,2024-11-02 05:07:50,33.26,62.4,477,41,45.169,818.0,197,97.5,85.0,92.6,-42,0,0.84
IOT-0000173,SENS-0399,air_quality,Restricted,40.724633,-73.998185,2024-04-24 22:33:29,15.66,72.9,300,130,16.639,835.3,124,59.2,58.2,28.2,-79,0,0.85
IOT-0000174,SENS-0309,air_quality,Industrial,40.766761,-73.984436,2023-04-26 07:32:59,32.23,23.3,146,11,20.674,379.4,133,51.3,75.3,17.4,-51,0,0.7
IOT-0000175,SENS-0302,parking,Transit,40.757525,-74.06064,2023-04-15 17:12:16,18.21,73.4,358,98,0.606,131.4,198,101.4,73.1,88.6,-94,0,0.87
IOT-0000176,SENS-0080,traffic,Restricted,40.609138,-74.155541,2024-05-07 00:22:06,33.24,46.5,156,151,18.443,163.6,290,104.4,18.4,86.8,-85,1,0.97
IOT-0000177,SENS-0005,parking,Residential,40.728283,-73.863111,2024-10-22 18:23:05,31.01,42.1,308,102,22.247,983.3,273,92.7,4.9,35.0,-64,1,0.68
IOT-0000178,SENS-0464,water,Commercial,40.641975,-73.88176,2023-04-26 00:16:31,22.07,76.8,79,162,21.59,867.6,,61.5,6.2,35.1,-73,0,0.73
IOT-0000179,SENS-0118,air_quality,Government,40.823656,-73.791009,2023-04-17 17:01:41,1.58,50.1,353,84,29.016,256.6,245,83.9,83.3,85.2,-62,1,0.76
IOT-0000180,SENS-0444,noise,Mixed Use,40.687905,-74.186466,2023-08-02 15:21:01,18.68,77.5,330,0,16.174,801.7,130,40.7,44.9,23.3,-88,0,0.72
IOT-0000181,SENS-0366,energy,Transit,40.567567,-74.046877,2023-04-25 13:46:28,24.17,53.1,487,83,4.12,440.0,204,100.6,21.3,99.2,-104,1,0.72
IOT-0000182,SENS-0498,noise,Government,40.547806,-74.025408,2024-09-01 05:40:45,-0.67,31.5,115,,16.033,925.1,19,70.9,17.7,74.3,-54,0,0.61
IOT-0000183,SENS-0288,air_quality,Restricted,40.662485,-73.751487,2023-06-07 07:48:44,2.71,29.4,-1,126,0.795,989.4,254,60.8,22.4,78.1,-63,1,0.77
IOT-0000184,SENS-0216,energy,Industrial,40.892923,-73.939887,2023-05-03 00:30:47,8.67,75.5,12,51,1.276,459.6,63,55.0,0.6,93.5,-71,0,0.99
IOT-0000185,SENS-0190,temperature,Transit,40.731997,-74.215153,2024-10-13 21:04:11,14.03,84.6,14,92,23.604,244.9,52,44.6,4.7,40.4,-99,0,0.61
IOT-0000186,SENS-0092,traffic,Transit,40.529663,-73.912406,2024-05-16 10:35:38,8.95,65.6,42,45,38.281,146.3,30,88.8,2.4,6.2,-90,0,0.84
IOT-0000187,SENS-0394,temperature,Mixed Use,40.59281,-74.162264,2024-12-12 01:52:48,28.09,42.3,401,86,10.599,734.0,150,60.3,21.5,34.8,-42,0,0.78
IOT-0000188,SENS-0362,energy,Commercial,40.578353,-74.17688,2024-08-16 07:08:16,31.13,,381,2,7.676,221.3,288,76.8,51.0,94.7,-61,1,0.83
IOT-0000189,SENS-0243,air_quality,Industrial,40.551746,-73.761081,2023-08-19 01:16:48,25.66,27.7,173,138,5.773,104.6,291,107.6,83.7,57.1,-81,1,0.62
IOT-0000190,SENS-0214,traffic,Transit,40.694227,-74.176193,2023-03-29 14:31:19,23.62,66.7,87,37,22.263,693.9,74,,81.9,67.3,-92,0,0.95
IOT-0000191,SENS-0327,temperature,Industrial,40.835276,-73.990978,2024-05-17 23:28:52,41.29,83.1,174,108,33.005,581.4,249,55.1,,52.1,-57,1,0.89
IOT-0000192,SENS-0162,noise,Residential,40.525746,-73.845273,2024-04-06 18:00:49,19.7,50.6,314,199,37.356,183.6,112,62.0,43.6,37.1,-107,0,1.0
IOT-0000193,SENS-0312,noise,Industrial,40.673895,-74.018626,2023-03-08 20:48:48,-3.26,,-1,54,11.358,626.3,19,44.9,32.0,11.8,-46,1,0.77
IOT-0000194,SENS-0355,traffic,Transit,40.836323,-74.226752,2023-07-01 10:09:04,26.48,69.8,39,54,20.925,822.0,183,35.1,62.0,18.9,-46,0,0.62
IOT-0000195,SENS-0101,air_quality,Residential,40.662983,-74.031244,2023-06-29 21:28:55,22.07,38.3,89,76,39.106,677.8,190,96.4,63.9,8.2,-57,0,0.96
IOT-0000196,SENS-0079,water,Commercial,40.523848,-74.002268,2024-02-25 23:16:51,11.04,93.2,242,107,20.695,504.9,,96.4,49.9,18.3,-55,0,0.98
IOT-0000197,SENS-0054,water,Government,40.522246,-73.765077,2024-04-17 20:52:09,19.26,79.3,73,20,4.434,553.9,293,48.8,79.5,67.9,-88,1,0.99
IOT-0000198,SENS-0328,traffic,Commercial,40.818234,-73.746536,2024-08-22 21:49:03,4.1,88.3,380,18,34.307,520.1,13,106.5,60.4,19.8,-98,0,0.91
IOT-0000199,SENS-0498,air_quality,Green,40.826865,-74.087523,2023-08-21 08:43:07,31.12,63.5,-1,8,37.505,655.3,255,107.6,33.6,18.9,-59,1,0.73
IOT-0000200,SENS-0088,water,Restricted,40.700727,-74.155764,2024-07-21 15:55:42,6.4,42.9,282,104,33.639,225.9,82,68.6,60.2,12.9,-57,0,1.0
IOT-0000201,SENS-0455,air_quality,Green,40.86901,-74.141286,2024-01-17 09:58:28,16.58,26.1,268,55,11.832,995.8,300,99.9,72.5,52.7,-65,1,0.97
IOT-0000202,SENS-0072,parking,Commercial,40.545178,-74.029743,2024-12-24 14:48:27,16.19,84.3,330,91,7.871,304.5,94,70.4,32.1,91.0,-41,0,0.81
IOT-0000203,SENS-0350,energy,Mixed Use,40.666949,-73.950666,2023-07-14 13:26:20,31.89,48.5,-1,19,42.337,150.8,248,40.4,50.1,13.4,-60,1,0.86
IOT-0000204,SENS-0420,water,Residential,40.786832,-73.880371,2024-03-16 07:30:01,20.05,71.5,256,152,23.204,97.6,203,76.0,71.6,58.5,-110,1,0.95
IOT-0000205,SENS-0352,noise,Mixed Use,40.809504,-73.968861,2024-03-18 13:36:20,15.96,40.9,138,152,8.386,20.4,68,,98.9,39.9,-72,0,0.74
IOT-0000206,SENS-0393,pedestrian,Transit,40.533758,-73.812994,2024-01-24 13:22:52,15.2,60.4,449,191,38.298,737.5,202,55.2,36.6,70.6,-66,1,0.85
IOT-0000207,SENS-0128,energy,Residential,40.751873,-74.026042,2023-07-11 14:36:19,20.25,92.4,321,136,7.592,290.0,8,,,59.1,-105,0,0.7
IOT-0000208,SENS-0088,water,Green,40.874667,-74.072752,2024-06-29 19:49:18,24.43,37.9,392,109,16.994,119.1,102,98.6,39.0,93.9,-76,0,0.99
IOT-0000209,SENS-0358,parking,Restricted,40.909152,-74.05406,2024-05-05 10:26:06,,24.6,319,53,40.953,647.7,66,100.2,52.9,43.7,-51,0,0.72
IOT-0000210,SENS-0498,water,Residential,40.699963,-74.096842,2024-06-07 13:30:26,30.2,42.8,49,19,7.348,756.2,52,95.3,14.4,8.3,-81,0,0.82
IOT-0000211,SENS-0306,water,Mixed Use,40.544773,-73.715159,2023-03-24 21:27:49,23.81,40.8,321,95,10.47,833.9,64,68.2,53.4,39.2,-102,0,0.76
IOT-0000212,SENS-0364,water,Green,40.522827,-74.025085,2024-05-27 02:53:21,15.74,49.0,-1,21,33.655,140.5,179,108.7,79.7,36.3,-68,1,0.73
IOT-0000213,SENS-0401,parking,Industrial,40.668075,-73.771837,2024-06-20 16:46:42,,90.7,338,,10.052,947.5,282,64.0,93.3,53.7,-84,1,0.7
IOT-0000214,SENS-0216,parking,Restricted,40.532792,-74.113958,2024-05-03 15:06:47,24.69,48.0,460,119,30.447,683.3,248,107.6,56.5,69.7,-59,1,0.85
IOT-0000215,SENS-0395,energy,Mixed Use,40.729525,-74.056218,2023-03-10 09:49:34,22.82,37.8,419,117,38.234,181.0,74,59.2,84.8,61.5,-80,0,0.89
IOT-0000216,SENS-0224,energy,Residential,40.886646,-74.181555,2023-01-05 19:09:17,24.13,83.3,273,143,29.949,488.4,115,32.6,35.7,70.5,-74,0,0.9
IOT-0000217,SENS-0124,traffic,Mixed Use,40.822627,-73.861609,2024-02-05 06:56:27,31.64,26.2,354,14,25.255,297.1,9,83.5,96.3,22.0,-60,0,0.7
IOT-0000218,SENS-0243,traffic,Industrial,40.753505,-74.158405,2023-11-26 01:39:49,22.27,71.6,425,53,49.36,55.9,27,38.5,78.5,33.9,-88,0,0.87
IOT-0000219,SENS-0040,traffic,Commercial,40.648561,-73.711038,2023-07-14 18:41:38,20.9,82.8,124,0,21.846,306.2,106,96.0,34.5,16.3,-73,0,0.84
IOT-0000220,SENS-0225,water,Government,40.828217,-74.04001,2024-05-09 21:11:09,10.92,92.3,392,180,11.495,635.9,67,81.9,83.0,55.2,-54,0,0.72
IOT-0000221,SENS-0044,parking,Restricted,40.541997,-74.052372,2024-09-20 12:27:17,14.94,87.5,155,137,5.904,623.0,,33.7,71.5,18.3,-95,0,0.78
IOT-0000222,SENS-0273,noise,Restricted,40.62477,-73.987843,2023-02-10 08:55:35,9.57,83.6,171,74,45.171,449.8,160,87.6,11.8,11.6,-40,0,0.65
IOT-0000223,SENS-0494,parking,Commercial,40.570271,-74.200646,2023-03-19 20:12:58,23.07,46.3,145,177,6.507,543.0,116,99.1,24.8,81.3,-103,0,0.8
IOT-0000224,SENS-0009,water,Residential,40.523984,-73.978751,2023-08-09 04:34:35,21.22,65.2,214,43,36.542,180.4,285,37.0,52.0,77.4,-110,1,0.82
IOT-0000225,SENS-0090,air_quality,Industrial,40.900431,-73.990042,2023-07-07 23:28:00,18.84,92.0,289,29,15.224,895.5,121,48.5,58.2,31.1,-92,0,0.97
IOT-0000226,SENS-0267,temperature,Restricted,40.534712,-73.739427,2024-02-13 17:03:11,31.42,,439,143,11.809,628.4,31,66.4,85.2,27.8,-77,0,0.81
IOT-0000227,SENS-0070,traffic,Industrial,40.502493,-73.912674,2023-05-14 09:36:42,21.02,50.7,238,145,28.075,568.5,286,104.5,66.2,33.3,-80,1,0.64
IOT-0000228,SENS-0168,air_quality,Government,40.813339,-73.785134,2023-06-08 10:43:14,11.3,68.5,74,16,33.364,120.7,50,33.8,,84.6,-66,0,0.79
IOT-0000229,SENS-0022,noise,Government,40.562967,-73.720368,2024-09-11 13:53:33,6.22,20.8,205,42,27.303,934.5,43,99.5,1.1,78.8,-86,0,0.72
IOT-0000230,SENS-0029,traffic,Government,40.734659,-74.140305,2024-09-17 13:14:50,2.76,36.2,6,32,2.363,210.7,262,73.6,2.1,93.2,-68,1,0.65
IOT-0000231,SENS-0267,traffic,Green,40.823008,-73.801739,2023-06-29 19:12:24,25.89,81.1,119,82,39.154,506.6,162,90.7,41.2,22.3,-97,0,0.63
IOT-0000232,SENS-0326,energy,Commercial,40.845085,-73.873309,2023-11-09 08:47:46,11.83,25.5,370,43,33.895,166.7,144,103.5,40.0,90.7,-94,0,0.82
IOT-0000233,SENS-0374,temperature,Green,40.636582,-74.004443,2024-12-14 16:29:24,4.6,24.4,-1,111,1.969,735.2,90,,92.8,92.5,-105,1,0.77
IOT-0000234,SENS-0082,traffic,Commercial,40.739105,-74.020042,2024-08-16 15:41:14,15.57,44.7,306,8,11.256,872.9,300,78.5,24.6,59.5,-109,1,0.7
IOT-0000235,SENS-0444,pedestrian,Residential,40.770659,-73.921602,2024-11-17 18:23:47,21.53,83.6,93,51,11.993,839.7,,71.9,45.1,9.8,-41,0,0.67
IOT-0000236,SENS-0367,parking,Government,40.698405,-73.997474,2024-12-23 12:26:19,12.54,94.3,110,,17.733,496.0,127,87.2,16.1,24.6,-80,0,0.93
IOT-0000237,SENS-0432,air_quality,Green,40.708133,-74.136961,2023-04-24 19:33:00,6.9,28.6,114,,9.045,236.1,94,68.4,76.7,76.2,-81,0,0.7
IOT-0000238,SENS-0206,noise,Government,40.711277,-73.966831,2023-09-09 13:07:57,32.02,80.6,339,20,32.954,975.4,23,93.3,52.0,83.7,-70,0,0.69
IOT-0000239,SENS-0125,energy,Government,40.817901,-73.784447,2024-02-22 04:01:20,13.18,85.4,139,192,41.731,960.7,203,77.1,42.7,5.3,-88,1,0.64
IOT-0000240,SENS-0348,traffic,Transit,40.612502,-74.216927,2023-01-09 21:16:45,15.34,,396,148,15.24,57.5,32,66.3,46.3,91.2,-42,0,0.77
IOT-0000241,SENS-0211,temperature,Residential,40.639319,-74.14872,2024-01-17 09:14:50,14.58,31.0,265,31,43.272,883.7,148,36.3,28.1,32.3,-61,0,0.79
IOT-0000242,SENS-0132,traffic,Mixed Use,40.568071,-73.98867,2023-04-01 10:51:55,19.86,31.2,470,55,,467.3,233,102.2,10.3,56.4,-49,1,0.78
IOT-0000243,SENS-0331,air_quality,Mixed Use,40.88478,-73.895057,2023-05-19 10:43:25,26.51,75.5,415,158,42.738,309.7,185,99.9,13.6,11.3,-59,0,0.77
IOT-0000244,SENS-0413,air_quality,Green,40.665755,-74.165017,2024-02-05 01:32:21,19.9,74.5,358,149,26.508,728.2,19,89.5,49.6,73.9,-42,0,0.63
IOT-0000245,SENS-0044,temperature,Commercial,40.56077,-73.717844,2024-05-08 01:52:35,29.23,92.8,277,193,35.396,363.7,116,73.0,99.4,61.6,-75,0,0.94
IOT-0000246,SENS-0453,energy,Residential,40.527425,-74.043043,2023-01-02 23:18:51,22.79,83.8,-1,32,48.828,512.7,229,58.1,9.0,89.4,-85,1,1.0
IOT-0000247,SENS-0017,air_quality,Residential,40.501435,-74.054727,2024-11-05 23:05:57,5.26,,258,118,,172.6,106,,93.7,12.3,-75,0,0.79
IOT-0000248,SENS-0473,air_quality,Restricted,40.581946,-73.716909,2023-06-06 22:43:24,18.67,85.7,111,94,6.03,775.6,212,37.1,34.9,72.6,-65,1,0.69
IOT-0000249,SENS-0111,noise,Transit,40.801117,-73.759595,2024-07-09 12:24:46,19.02,41.3,33,98,37.149,,224,80.9,48.5,58.2,-83,1,0.82
IOT-0000250,SENS-0347,parking,Residential,40.862403,-74.122079,2024-06-09 20:31:01,25.54,62.2,36,40,37.139,373.9,184,63.4,35.5,90.8,-95,0,0.9
IOT-0000251,SENS-0215,noise,Mixed Use,40.739673,-73.826864,2023-03-15 10:03:20,14.78,28.7,85,18,43.293,,,106.3,88.9,39.4,-44,0,0.87
IOT-0000252,SENS-0240,water,Industrial,40.756219,-74.234558,2023-11-12 20:52:38,12.56,57.4,423,82,8.085,420.5,293,98.9,76.6,11.2,-40,1,0.99
IOT-0000253,SENS-0477,traffic,Residential,40.645355,-74.214788,2023-08-24 04:53:57,18.33,58.1,467,184,12.83,631.8,286,52.2,44.9,10.3,-108,1,0.75
IOT-0000254,SENS-0289,traffic,Transit,40.667658,-73.856225,2024-06-26 03:35:28,27.27,33.6,393,0,1.765,208.0,181,47.1,33.4,18.0,-84,0,0.79
IOT-0000255,SENS-0468,traffic,Restricted,40.864499,-74.08103,2024-06-18 05:34:56,12.6,63.0,8,42,12.068,65.4,278,72.2,30.0,80.9,-94,1,0.71
IOT-0000256,SENS-0388,traffic,Residential,40.724455,-74.213159,2024-02-12 08:57:59,5.41,75.8,50,102,25.198,353.2,232,45.5,85.1,21.9,-41,1,0.63
IOT-0000257,SENS-0301,air_quality,Transit,40.520397,-73.742467,2024-12-03 14:54:11,19.1,59.6,359,104,40.637,461.2,69,52.0,43.9,51.1,-46,0,0.76
IOT-0000258,SENS-0422,energy,Industrial,40.579382,-73.797919,2024-11-19 23:58:06,14.16,23.0,127,152,47.65,393.3,56,62.9,86.1,94.6,-43,0,0.7
IOT-0000259,SENS-0452,temperature,Residential,40.743282,-73.907923,2023-10-20 15:48:45,10.44,22.8,391,63,12.253,878.7,59,92.5,64.4,5.8,-66,0,0.66
IOT-0000260,SENS-0169,air_quality,Commercial,40.613819,-74.12515,2023-01-12 01:52:56,23.28,30.9,195,51,0.899,965.8,23,58.8,18.4,33.6,-62,0,0.79
IOT-0000261,SENS-0299,water,Green,40.539436,-74.123882,2024-07-28 23:33:55,26.81,33.2,385,123,49.307,331.2,176,43.3,81.3,29.0,-64,0,0.63
IOT-0000262,SENS-0200,water,Green,40.728056,-73.893269,2024-05-19 05:47:09,33.28,63.7,406,173,22.228,778.3,182,85.2,,25.9,-82,0,0.7
IOT-0000263,SENS-0165,noise,Restricted,40.877842,-73.782162,2024-07-21 22:58:30,37.18,28.3,334,121,23.685,,1,82.4,25.9,75.3,-71,0,0.7
IOT-0000264,SENS-0090,traffic,Green,40.549115,-74.132834,2024-07-27 20:06:32,13.48,61.3,486,193,30.664,502.5,235,82.8,7.3,65.0,-81,1,0.78
IOT-0000265,SENS-0455,air_quality,Mixed Use,40.525001,-73.796312,2023-06-15 00:49:55,20.62,77.3,64,30,42.289,232.1,,,24.4,71.2,-40,0,0.79
IOT-0000266,SENS-0183,water,Green,40.639376,-74.041868,2023-04-20 21:01:13,22.96,64.3,-1,148,36.21,84.0,,60.2,71.4,19.6,-73,1,0.94
IOT-0000267,SENS-0491,parking,Industrial,40.524881,-73.708699,2024-09-04 06:03:56,28.15,92.0,67,61,8.137,181.1,112,82.0,10.5,92.3,-83,0,0.85
IOT-0000268,SENS-0412,energy,Government,40.878772,-73.731097,2023-09-12 09:13:18,10.06,71.6,408,54,30.385,770.7,65,105.4,57.2,27.4,-54,0,0.92
IOT-0000269,SENS-0304,traffic,Industrial,40.713406,-74.221251,2023-07-29 16:18:57,14.04,29.1,135,58,34.412,957.6,287,93.9,37.8,73.3,-59,1,0.96
IOT-0000270,SENS-0121,air_quality,Government,40.794514,-73.848418,2023-08-26 17:43:15,21.22,94.0,222,107,20.076,819.3,131,60.8,9.3,17.0,-49,0,0.98
IOT-0000271,SENS-0076,parking,Restricted,40.615826,-73.772407,2023-04-16 01:08:52,18.26,48.1,318,85,33.928,807.8,166,101.6,,20.8,-60,0,0.96
IOT-0000272,SENS-0398,air_quality,Transit,40.886939,-73.954454,2023-01-17 02:08:21,4.22,65.1,404,165,30.571,639.9,136,31.3,2.5,5.7,-89,0,0.68
IOT-0000273,SENS-0260,parking,Commercial,40.700833,-73.964758,2023-08-19 09:00:31,24.75,88.1,56,167,47.59,782.6,124,101.0,3.7,75.1,-54,0,0.9
IOT-0000274,SENS-0338,energy,Government,40.870611,-73.886064,2024-03-04 02:23:52,5.71,,483,178,27.761,423.3,73,100.9,21.2,38.1,-96,0,0.74
IOT-0000275,SENS-0321,water,Green,40.519556,-73.889769,2023-07-12 14:39:20,10.03,44.6,16,87,45.459,271.4,292,42.1,46.7,8.3,-59,1,0.91
IOT-0000276,SENS-0298,parking,Green,40.741689,-73.972853,2024-10-04 10:19:37,31.5,50.5,43,118,10.669,387.8,255,67.4,88.1,30.0,-63,1,0.65
IOT-0000277,SENS-0101,noise,Restricted,40.646807,-74.20082,2024-11-28 01:05:15,15.38,42.4,324,136,37.708,724.4,10,89.6,73.4,59.0,-64,0,0.93
IOT-0000278,SENS-0019,traffic,Restricted,40.797778,-74.112148,2024-08-07 23:50:30,,22.8,29,25,42.384,40.3,178,56.9,61.0,69.0,-96,0,0.64
IOT-0000279,SENS-0108,temperature,Government,40.707178,-73.958028,2024-07-17 20:31:52,27.11,93.5,46,155,33.423,914.0,26,51.2,80.3,71.5,-81,0,0.91
IOT-0000280,SENS-0390,air_quality,Green,40.821203,-73.83134,2024-08-07 20:14:46,27.93,90.3,-1,148,40.329,423.5,46,42.4,8.5,17.7,-107,1,0.61
IOT-0000281,SENS-0477,parking,Green,40.554001,-74.215615,2024-12-25 23:05:31,26.74,54.9,366,81,11.495,46.9,261,74.0,55.4,92.9,-65,1,0.73
IOT-0000282,SENS-0259,temperature,Green,40.801815,-74.086439,2024-07-27 17:00:09,11.18,,318,166,39.618,619.4,30,69.3,8.4,7.9,-98,0,0.82
IOT-0000283,SENS-0039,parking,Green,40.642732,-73.901368,2024-05-07 08:39:31,20.18,41.4,262,114,21.954,27.6,110,92.4,30.6,56.5,-109,0,0.62
IOT-0000284,SENS-0005,traffic,Green,40.818127,-73.703277,2024-06-17 15:53:36,26.28,52.1,-1,67,31.89,,6,66.4,22.5,13.4,-101,1,0.85
IOT-0000285,SENS-0269,parking,Government,40.68138,-74.006149,2024-05-27 20:21:55,25.89,77.3,270,175,46.992,449.4,208,75.4,47.3,76.7,-110,1,0.78
IOT-0000286,SENS-0490,temperature,Green,40.628992,-74.206367,2023-07-10 21:22:58,32.9,93.2,228,24,35.118,86.0,122,55.5,7.8,35.1,-55,0,0.85
IOT-0000287,SENS-0078,pedestrian,Residential,40.772872,-73.786925,2023-11-05 06:59:28,24.04,67.6,175,73,41.075,432.8,278,95.8,41.9,35.8,-40,1,0.74
IOT-0000288,SENS-0306,noise,Restricted,40.804609,-73.763179,2023-09-03 12:40:56,7.86,28.6,414,146,20.546,991.3,69,97.2,79.6,99.7,-60,0,0.99
IOT-0000289,SENS-0331,noise,Government,40.856477,-74.15064,2023-08-17 17:19:25,23.42,53.8,413,164,29.861,326.4,211,69.3,49.5,16.5,-106,1,0.65
IOT-0000290,SENS-0306,water,Restricted,40.573671,-73.968801,2023-08-22 20:09:25,17.83,57.4,165,67,34.94,548.6,1,40.3,69.1,51.0,-68,0,0.83
IOT-0000291,SENS-0403,temperature,Restricted,40.78562,-73.858726,2023-03-28 09:35:42,25.96,75.3,94,76,28.09,892.6,18,68.4,98.8,38.5,-53,0,0.98
IOT-0000292,SENS-0212,parking,Commercial,40.783666,-74.065066,2024-11-02 11:25:33,13.66,42.2,312,40,26.006,948.0,258,65.6,25.5,62.9,-65,1,0.66
IOT-0000293,SENS-0420,temperature,Residential,40.50605,-74.107095,2023-07-01 18:43:45,18.11,37.9,256,198,38.214,633.6,262,66.4,3.7,42.5,-51,1,0.81
IOT-0000294,SENS-0425,temperature,Residential,40.59242,-74.029736,2024-12-23 11:25:31,-0.38,57.8,89,29,22.724,,1,54.0,15.8,95.4,-80,0,0.93
IOT-0000295,SENS-0228,noise,Green,40.877549,-73.727396,2023-12-30 13:59:42,21.96,71.4,134,88,26.322,779.7,159,38.4,3.0,34.9,-68,0,0.66
IOT-0000296,SENS-0030,temperature,Industrial,40.617348,-73.714577,2024-06-25 19:00:05,8.76,83.9,233,,30.715,270.4,8,72.7,44.6,44.5,-87,0,0.82
IOT-0000297,SENS-0388,energy,Residential,40.810242,-73.925029,2023-09-06 17:06:14,15.32,91.8,478,155,41.03,281.0,38,62.9,14.8,56.6,-70,0,0.64
IOT-0000298,SENS-0474,traffic,Industrial,40.573164,-74.243318,2023-04-20 01:58:09,15.86,30.1,406,25,11.811,682.5,34,,58.4,98.3,-41,0,0.92
IOT-0000299,SENS-0291,water,Restricted,40.7609,-73.940864,2023-03-30 14:19:44,-1.57,43.0,481,114,28.156,501.0,254,45.2,1.1,18.0,-99,1,0.61
IOT-0000300,SENS-0348,traffic,Green,40.819967,-74.125183,2024-11-20 20:42:41,25.63,43.6,61,117,,127.5,186,51.9,91.0,94.0,-103,0,0.97
IOT-0000301,SENS-0301,water,Commercial,40.842514,-74.076552,2023-07-24 10:48:19,26.04,57.1,102,12,10.249,143.4,215,43.7,87.6,48.5,-44,1,0.95
IOT-0000302,SENS-0497,noise,Transit,40.688974,-74.051531,2024-02-12 03:18:03,11.8,53.5,369,156,36.107,945.6,169,55.9,5.4,93.1,-83,0,0.83
IOT-0000303,SENS-0243,energy,Green,40.835047,-74.061406,2024-07-02 21:12:47,10.43,31.9,455,87,39.427,956.8,,46.2,72.8,39.1,-95,0,0.75
IOT-0000304,SENS-0296,parking,Residential,40.706663,-74.128309,2024-10-27 12:34:07,24.18,33.5,410,98,26.797,608.4,,88.1,29.1,91.3,-58,0,0.96
IOT-0000305,SENS-0349,water,Commercial,40.847462,-74.231582,2024-06-15 04:11:33,9.08,61.1,44,195,8.266,966.8,137,99.6,81.4,59.0,-81,0,0.78
IOT-0000306,SENS-0290,pedestrian,Government,40.659082,-73.851617,2024-09-05 06:35:09,32.95,,117,136,8.625,386.4,167,57.9,,55.0,-98,0,0.86
IOT-0000307,SENS-0173,energy,Industrial,40.793793,-73.941764,2024-12-26 09:30:18,9.0,30.4,80,168,17.325,607.6,97,102.8,12.5,81.7,-50,0,0.78
IOT-0000308,SENS-0269,noise,Green,40.875255,-73.711974,2024-01-14 16:45:45,12.91,60.9,391,191,21.856,,63,60.4,72.1,16.0,-92,0,0.72
